,ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,points_ht,points_at,ttl_hm_pts_hm_tm_bfr_mch,ttl_hm_pts_aw_tm_bfr_mch,ttl_aw_pts_hm_tm_bfr_mch,ttl_aw_pts_aw_tm_bfr_mch,ht_hm_vs_Sampdoria,ht_hm_vs_Verona,ht_hm_vs_Cagliari,ht_hm_vs_Inter,ht_hm_vs_Lazio,ht_hm_vs_Livorno,ht_hm_vs_Napoli,ht_hm_vs_Parma,ht_hm_vs_Torino,ht_hm_vs_Fiorentina,ht_hm_vs_Chievo,ht_hm_vs_Juventus,ht_hm_vs_Atalanta,ht_hm_vs_Bologna,ht_hm_vs_Catania,ht_hm_vs_Genoa,ht_hm_vs_Milan,ht_hm_vs_Roma,ht_hm_vs_Sassuolo,ht_hm_vs_Udinese,ht_hm_vs_Palermo,ht_hm_vs_Lecce,ht_hm_vs_Reggina,ht_hm_vs_Siena,ht_hm_vs_Bari,ht_hm_vs_Cesena,ht_hm_vs_Brescia,ht_aw_vs_Sampdoria,ht_aw_vs_Verona,ht_aw_vs_Cagliari,ht_aw_vs_Inter,ht_aw_vs_Lazio,ht_aw_vs_Livorno,ht_aw_vs_Napoli,ht_aw_vs_Parma,ht_aw_vs_Torino,ht_aw_vs_Fiorentina,ht_aw_vs_Chievo,ht_aw_vs_Juventus,ht_aw_vs_Atalanta,ht_aw_vs_Bologna,ht_aw_vs_Catania,ht_aw_vs_Genoa,ht_aw_vs_Milan,ht_aw_vs_Roma,ht_aw_vs_Sassuolo,ht_aw_vs_Udinese,ht_aw_vs_Palermo,ht_aw_vs_Lecce,ht_aw_vs_Reggina,ht_aw_vs_Siena,ht_aw_vs_Bari,ht_aw_vs_Cesena,ht_aw_vs_Brescia,at_hm_vs_Sampdoria,at_hm_vs_Verona,at_hm_vs_Cagliari,at_hm_vs_Inter,at_hm_vs_Lazio,at_hm_vs_Livorno,at_hm_vs_Napoli,at_hm_vs_Parma,at_hm_vs_Torino,at_hm_vs_Fiorentina,at_hm_vs_Chievo,at_hm_vs_Juventus,at_hm_vs_Atalanta,at_hm_vs_Bologna,at_hm_vs_Catania,at_hm_vs_Genoa,at_hm_vs_Milan,at_hm_vs_Roma,at_hm_vs_Sassuolo,at_hm_vs_Udinese,at_hm_vs_Palermo,at_hm_vs_Lecce,at_hm_vs_Reggina,at_hm_vs_Siena,at_hm_vs_Bari,at_hm_vs_Cesena,at_hm_vs_Brescia,at_aw_vs_Sampdoria,at_aw_vs_Verona,at_aw_vs_Cagliari,at_aw_vs_Inter,at_aw_vs_Lazio,at_aw_vs_Livorno,at_aw_vs_Napoli,at_aw_vs_Parma,at_aw_vs_Torino,at_aw_vs_Fiorentina,at_aw_vs_Chievo,at_aw_vs_Juventus,at_aw_vs_Atalanta,at_aw_vs_Bologna,at_aw_vs_Catania,at_aw_vs_Genoa,at_aw_vs_Milan,at_aw_vs_Roma,at_aw_vs_Sassuolo,at_aw_vs_Udinese,at_aw_vs_Palermo,at_aw_vs_Lecce,at_aw_vs_Reggina,at_aw_vs_Siena,at_aw_vs_Bari,at_aw_vs_Cesena,at_aw_vs_Brescia
1208,1819,2010-10-17,Palermo,Bologna,H,1.62,3.6,6.0,1.6,3.5,5.75,1.7,3.5,4.4,1.62,3.25,5.0,1.67,3.75,5.0,1.62,3.75,6.0,3,0,90.0,52.0,40.0,34.0,2.0,0.0,7.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,1.0,4.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1209,1820,2010-10-17,Sampdoria,Fiorentina,H,2.1,3.2,3.6,2.15,3.3,3.5,2.2,3.1,3.1,2.0,3.2,3.2,2.2,3.1,3.5,2.2,3.12,3.6,3,0,81.0,78.0,39.0,42.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0
1210,1821,2010-10-23,Fiorentina,Bari,H,1.75,3.4,5.0,1.72,3.3,5.0,1.8,3.4,4.0,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5,3,0,78.0,44.0,42.0,14.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,1822,2010-10-24,Bologna,Juventus,D,4.2,3.5,1.85,3.9,3.5,1.85,3.8,3.4,1.85,4.0,3.2,1.8,4.5,3.4,1.83,4.6,3.6,1.83,1,1,52.0,77.0,34.0,63.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,6.0,6.0,4.0,1.0,1.0,6.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0
1212,1823,2010-10-24,Chievo,Cesena,H,1.85,3.25,4.6,1.85,3.2,4.35,1.85,3.4,3.8,1.8,3.2,4.0,1.85,3.3,4.5,1.85,3.4,4.75,3,0,44.0,7.0,48.0,1.0,1.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,6.0,4.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,1824,2010-10-24,Genoa,Catania,H,1.8,3.2,5.0,1.75,3.3,4.8,1.75,3.4,4.3,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.5,5.25,3,0,83.0,73.0,44.0,24.0,6.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,0.0,6.0,6.0,0.0,6.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,4.0,0.0,5.0,6.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,6.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
1214,1825,2010-10-24,Inter,Sampdoria,D,1.57,3.75,6.0,1.6,3.4,6.05,1.5,3.8,5.7,1.5,3.5,6.0,1.53,4.0,6.5,1.53,3.8,6.0,1,1,103.0,84.0,77.0,39.0,4.0,0.0,4.0,0.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0,9.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,3.0,6.0,3.0,3.0,0.0,6.0,7.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0
1215,1826,2010-10-24,Lazio,Cagliari,H,1.73,3.5,5.0,1.72,3.3,5.0,1.65,3.5,4.6,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5,3,0,56.0,69.0,56.0,35.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,9.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
1216,1827,2010-10-24,Lecce,Brescia,H,2.38,2.88,3.4,2.3,3.05,3.15,2.3,3.2,2.8,2.2,3.2,2.8,2.3,3.0,3.4,2.25,2.88,3.4,3,0,26.0,6.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,1828,2010-10-24,Parma,Roma,D,3.0,3.2,2.38,2.9,3.2,2.35,2.8,3.2,2.3,2.6,3.2,2.38,3.0,3.2,2.4,3.12,3.2,2.5,1,1,38.0,97.0,20.0,54.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,6.0,6.0,6.0,0.0,4.0,3.0,3.0,6.0,4.0,0.0,6.0,7.0,6.0,9.0,2.0,0.0,0.0,4.0,6.0,3.0,3.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0
1218,1829,2010-10-24,Udinese,Palermo,H,2.38,3.0,3.2,2.35,3.15,2.95,2.4,3.2,2.7,2.25,3.2,2.75,2.38,3.0,3.25,2.38,3.2,3.4,3,0,76.0,93.0,33.0,40.0,1.0,0.0,6.0,0.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,6.0,3.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,6.0,3.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,9.0,1.0,4.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
1219,1830,2010-10-25,Napoli,Milan,A,2.9,3.1,2.5,2.75,3.05,2.55,2.7,3.2,2.4,2.6,3.0,2.5,2.8,3.1,2.6,2.88,3.12,2.4,0,3,74.0,96.0,43.0,62.0,6.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,2.0,4.0,0.0,2.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,6.0,0.0,6.0,3.0,4.0,1.0,4.0,3.0,3.0,6.0,9.0,4.0,6.0,3.0,5.0,7.0,0.0,3.0,0.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,2.0,3.0,1.0,6.0,6.0,3.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0
1220,1831,2010-10-29,Genoa,Inter,A,4.0,3.2,2.0,3.75,3.25,2.1,3.2,3.2,2.1,4.0,3.2,2.0,3.6,3.2,2.1,4.0,3.25,2.1,0,3,86.0,104.0,44.0,77.0,6.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,7.0,0.0,6.0,6.0,0.0,6.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0,9.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,3.0,6.0,3.0,3.0,0.0,6.0,7.0,3.0,3.0,6.0,1.0,0.0,0.0
1221,1832,2010-10-30,Milan,Juventus,A,1.85,3.3,4.5,1.91,3.4,4.25,1.9,3.3,3.7,1.91,3.4,4.0,1.91,3.25,4.33,1.85,3.5,4.6,0,3,96.0,77.0,65.0,64.0,6.0,0.0,6.0,3.0,4.0,1.0,4.0,3.0,3.0,6.0,9.0,4.0,6.0,3.0,5.0,7.0,0.0,3.0,0.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,5.0,3.0,1.0,6.0,6.0,3.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,6.0,7.0,4.0,1.0,1.0,6.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0
1222,1833,2010-10-30,Roma,Lecce,H,1.36,4.6,8.5,1.35,4.5,8.5,1.4,4.1,7.0,1.4,4.5,8.0,1.36,4.33,9.5,1.36,4.75,11.0,3,0,97.0,29.0,55.0,12.0,3.0,0.0,6.0,6.0,6.0,0.0,4.0,3.0,3.0,6.0,4.0,0.0,6.0,7.0,6.0,9.0,2.0,0.0,0.0,4.0,6.0,3.0,3.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1223,1834,2010-10-31,Bari,Udinese,A,2.55,3.1,2.88,2.45,3.1,2.85,2.4,3.2,2.7,2.4,3.25,2.88,2.6,3.1,2.8,2.62,3.2,3.0,0,3,44.0,79.0,14.0,33.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,6.0,3.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,9.0,3.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0
1224,1835,2010-10-31,Brescia,Napoli,A,3.2,3.0,2.4,2.95,3.0,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.25,3.12,2.5,0,3,6.0,74.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,2.0,4.0,0.0,2.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0
1225,1836,2010-10-31,Cagliari,Bologna,H,1.85,3.4,4.33,1.85,3.2,4.35,2.0,3.0,3.6,1.91,3.25,4.2,1.91,3.25,4.33,1.91,3.5,4.6,3,0,69.0,53.0,35.0,34.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1226,1837,2010-10-31,Catania,Fiorentina,D,2.63,3.1,2.75,2.65,3.05,2.65,2.5,3.1,2.65,2.5,3.2,2.88,2.62,3.1,2.75,2.75,3.2,2.88,1,1,73.0,81.0,24.0,42.0,3.0,0.0,6.0,3.0,4.0,0.0,5.0,6.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,6.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0
1227,1838,2010-10-31,Cesena,Sampdoria,A,3.2,3.0,2.4,2.95,3.0,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.3,3.12,2.4,0,3,7.0,84.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0
1228,1839,2010-10-31,Palermo,Lazio,A,2.2,3.2,3.4,2.3,3.25,3.25,2.35,3.2,2.75,2.3,3.3,3.1,2.3,3.2,3.2,2.3,3.25,3.4,0,3,93.0,59.0,40.0,56.0,2.0,0.0,7.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,9.0,1.0,4.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,9.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0
1229,1840,2010-10-31,Parma,Chievo,D,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.15,3.25,2.2,3.2,3.4,2.1,3.2,3.6,2.1,3.25,4.0,1,1,39.0,47.0,20.0,48.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,6.0,4.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
